Input Start Date,Input End Date,Start Date,End Date,Model Result,Buy/Hold Result,Delta,Model Sharpe,Buy/Hold Sharpe,SPY Buy/Hold Result,SPY Sharpe,SPY Delta
2007-06-06 00:00:00,2008-06-05 00:00:00,2007-06-07 00:00:00,2008-06-04 00:00:00,23.81,1.03,22.78,0.879928,0.315263,-5.63,-0.207012,29.44
2009-06-03 00:00:00,2010-06-03 00:00:00,2009-06-04 00:00:00,2010-06-02 00:00:00,1.63,16.8,-15.17,0.181061,0.571798,19.06,1.062604,-17.43
2011-05-18 00:00:00,2012-05-17 00:00:00,2011-05-19 00:00:00,2012-05-16 00:00:00,0.37,-28.35,28.72,0.105838,-0.49597,0.7,0.145354,-0.33
2021-11-12 00:00:00,2022-11-12 00:00:00,2021-11-15 00:00:00,2022-11-11 00:00:00,19.08,-45.58,64.66,0.780142,-0.633086,-13.45,-0.483463,32.53
2011-11-20 00:00:00,2012-11-19 00:00:00,2011-11-22 00:00:00,2012-11-16 00:00:00,5.4,-24.54,29.94,0.615077,-0.672643,16.86,1.178537,-11.46
2012-04-29 00:00:00,2013-04-29 00:00:00,2012-05-01 00:00:00,2013-04-26 00:00:00,-0.86,2.64,-3.5,-0.087364,0.239538,14.93,1.162025,-15.79
2007-12-10 00:00:00,2008-12-09 00:00:00,2007-12-11 00:00:00,2008-12-08 00:00:00,7.31,-79.24,86.55,0.386855,-1.512068,-37.17,-0.936896,44.48
2013-07-22 00:00:00,2014-07-22 00:00:00,2013-07-23 00:00:00,2014-07-21 00:00:00,-1.3,33.12,-34.42,-0.285382,1.403827,18.97,1.771973,-20.27
2023-03-10 00:00:00,2024-03-09 00:00:00,2023-03-13 00:00:00,2024-03-08 00:00:00,9.69,281.24,-271.55,0.626283,3.109948,34.81,2.57837,-25.12
2015-03-29 00:00:00,2016-03-28 00:00:00,2015-03-31 00:00:00,2016-03-24 00:00:00,-2.63,67.44,-70.07,-0.214915,1.611172,0.5,0.11323,-3.13
2024-04-21 00:00:00,2025-04-21 00:00:00,2024-04-23 00:00:00,2025-04-17 00:00:00,-7.91,23.17,-31.08,-0.447485,0.65354,5.43,0.37061,-13.34
2022-11-10 00:00:00,2023-11-10 00:00:00,2022-11-11 00:00:00,2023-11-09 00:00:00,-1.53,187.74,-189.27,-0.086448,2.327126,10.58,0.78468,-12.11
2001-05-20 00:00:00,2002-05-20 00:00:00,2001-05-22 00:00:00,2002-05-17 00:00:00,-36.58,-15.67,-20.91,-0.597986,0.137416,-14.56,-0.734009,-22.02
2022-03-14 00:00:00,2023-03-14 00:00:00,2022-03-15 00:00:00,2023-03-13 00:00:00,50.11,0.06,50.05,1.933694,0.311362,-8.11,-0.247988,58.22
2010-01-18 00:00:00,2011-01-18 00:00:00,2010-01-20 00:00:00,2011-01-14 00:00:00,-0.25,35.89,-36.14,0.053048,0.878423,15.76,0.916279,-16.01
2016-06-26 00:00:00,2017-06-26 00:00:00,2016-06-28 00:00:00,2017-06-23 00:00:00,11.53,237.04,-225.51,1.337883,2.698944,22.08,2.464537,-10.55
2013-07-24 00:00:00,2014-07-24 00:00:00,2013-07-25 00:00:00,2014-07-23 00:00:00,-1.73,29.29,-31.02,-0.384592,1.266339,19.9,1.849983,-21.63
2016-02-15 00:00:00,2017-02-14 00:00:00,2016-02-17 00:00:00,2017-02-13 00:00:00,8.86,295.6,-286.74,1.16725,3.231119,23.27,2.048095,-14.41
2003-06-09 00:00:00,2004-06-08 00:00:00,2003-06-10 00:00:00,2004-06-07 00:00:00,-1.58,-13.09,11.51,0.096989,-0.012634,17.39,1.366298,-18.97
2000-11-05 00:00:00,2001-11-05 00:00:00,2000-11-07 00:00:00,2001-11-02 00:00:00,115.57,31.83,83.74,1.434353,0.783121,-23.06,-1.025048,138.63
2008-07-22 00:00:00,2009-07-22 00:00:00,2008-07-23 00:00:00,2009-07-21 00:00:00,-9.7,2.13,-11.83,0.0346,0.428856,-23.42,-0.358823,13.72
2018-01-01 00:00:00,2019-01-01 00:00:00,2018-01-03 00:00:00,2018-12-31 00:00:00,22.07,-36.99,59.06,0.95407,-0.705638,-5.84,-0.271427,27.91
2004-03-26 00:00:00,2005-03-26 00:00:00,2004-03-29 00:00:00,2005-03-24 00:00:00,26.46,-1.06,27.52,1.250183,0.30858,6.08,0.610407,20.38
2020-02-09 00:00:00,2021-02-08 00:00:00,2020-02-11 00:00:00,2021-02-05 00:00:00,-47.57,103.27,-150.84,-1.759622,1.519805,17.8,0.660676,-65.37
2002-01-30 00:00:00,2003-01-30 00:00:00,2002-01-31 00:00:00,2003-01-29 00:00:00,-54.35,-83.89,29.54,-0.682168,-1.407606,-22.38,-0.821864,-31.97
2012-07-12 00:00:00,2013-07-12 00:00:00,2012-07-13 00:00:00,2013-07-11 00:00:00,6.58,18.55,-11.97,1.565773,0.780657,26.1,2.007661,-19.52
2006-11-08 00:00:00,2007-11-08 00:00:00,2006-11-09 00:00:00,2007-11-07 00:00:00,2.97,53.44,-50.47,0.297383,1.233205,9.05,0.696729,-6.08
2009-01-01 00:00:00,2010-01-01 00:00:00,2009-01-05 00:00:00,2009-12-31 00:00:00,18.45,110.6,-92.15,0.765081,1.577325,22.8,0.911491,-4.35
2011-04-02 00:00:00,2012-04-01 00:00:00,2011-04-05 00:00:00,2012-03-30 00:00:00,-14.75,-12.4,-2.35,-0.784599,-0.040799,7.9,0.45215,-22.65
2004-06-28 00:00:00,2005-06-28 00:00:00,2004-06-29 00:00:00,2005-06-27 00:00:00,-0.6,29.37,-29.97,0.069471,0.760922,6.68,0.65906,-7.28
2001-05-07 00:00:00,2002-05-07 00:00:00,2001-05-08 00:00:00,2002-05-06 00:00:00,-40.05,-27.64,-12.41,-0.702658,-0.08937,-15.33,-0.807115,-24.72
2009-12-19 00:00:00,2010-12-19 00:00:00,2009-12-22 00:00:00,2010-12-17 00:00:00,5.3,-19.63,24.93,0.431038,-0.293958,13.43,0.796577,-8.13
2003-06-10 00:00:00,2004-06-09 00:00:00,2003-06-11 00:00:00,2004-06-08 00:00:00,1.22,-14.71,15.93,0.195302,-0.048763,16.32,1.295783,-15.1
2007-07-06 00:00:00,2008-07-05 00:00:00,2007-07-09 00:00:00,2008-07-03 00:00:00,18.91,-58.4,77.31,0.708734,-0.975087,-15.84,-0.780319,34.75
2007-01-29 00:00:00,2008-01-29 00:00:00,2007-01-30 00:00:00,2008-01-28 00:00:00,25.51,20.2,5.31,1.351579,0.619624,-3.54,-0.129264,29.05
2002-12-25 00:00:00,2003-12-25 00:00:00,2002-12-27 00:00:00,2003-12-24 00:00:00,-36.06,82.43,-118.49,-0.633484,1.203407,27.5,1.561487,-63.56
2005-07-16 00:00:00,2006-07-16 00:00:00,2005-07-19 00:00:00,2006-07-14 00:00:00,4.16,32.96,-28.8,0.36912,0.945268,2.22,0.25951,1.94
2017-10-21 00:00:00,2018-10-21 00:00:00,2017-10-24 00:00:00,2018-10-19 00:00:00,1.11,15.63,-14.52,0.150078,0.58186,9.64,0.758725,-8.53
2009-05-20 00:00:00,2010-05-20 00:00:00,2009-05-21 00:00:00,2010-05-19 00:00:00,-3.35,31.95,-35.3,-0.094159,0.846214,27.79,1.496495,-31.14
2021-12-18 00:00:00,2022-12-18 00:00:00,2021-12-21 00:00:00,2022-12-16 00:00:00,13.81,-42.95,56.76,0.630364,-0.593766,-15.89,-0.602557,29.7
2006-03-09 00:00:00,2007-03-09 00:00:00,2006-03-10 00:00:00,2007-03-08 00:00:00,9.0,30.07,-21.07,0.539251,0.780272,11.47,1.09185,-2.47
2023-08-23 00:00:00,2024-08-22 00:00:00,2023-08-24 00:00:00,2024-08-21 00:00:00,24.02,172.54,-148.52,1.141537,2.290336,30.12,2.215412,-6.1
2021-02-11 00:00:00,2022-02-11 00:00:00,2021-02-12 00:00:00,2022-02-10 00:00:00,-5.37,72.76,-78.13,-0.310979,1.409113,15.96,1.16056,-21.33
2015-11-15 00:00:00,2016-11-14 00:00:00,2015-11-17 00:00:00,2016-11-11 00:00:00,-1.55,192.83,-194.38,-0.184675,2.641888,7.6,0.598518,-9.15
2014-06-01 00:00:00,2015-06-01 00:00:00,2014-06-03 00:00:00,2015-05-29 00:00:00,2.46,19.36,-16.9,0.345857,0.783188,11.66,1.011944,-9.2
2022-09-15 00:00:00,2023-09-15 00:00:00,2022-09-16 00:00:00,2023-09-14 00:00:00,-3.58,245.57,-249.15,-0.220129,2.53899,18.23,1.057678,-21.81
2001-05-16 00:00:00,2002-05-16 00:00:00,2001-05-17 00:00:00,2002-05-15 00:00:00,-9.05,-12.87,3.82,0.11614,0.182547,-13.89,-0.688936,4.84
2008-10-03 00:00:00,2009-10-03 00:00:00,2008-10-06 00:00:00,2009-10-02 00:00:00,-7.7,76.43,-84.13,0.062741,1.135793,0.41,0.223992,-8.11
2008-06-08 00:00:00,2009-06-08 00:00:00,2008-06-10 00:00:00,2009-06-05 00:00:00,-15.99,-51.41,35.42,-0.09413,-0.405261,-28.62,-0.517462,12.63
2005-10-10 00:00:00,2006-10-10 00:00:00,2005-10-11 00:00:00,2006-10-09 00:00:00,-17.14,106.91,-124.05,-0.866893,1.792889,16.15,1.471814,-33.29
2007-02-14 00:00:00,2008-02-14 00:00:00,2007-02-15 00:00:00,2008-02-13 00:00:00,17.52,20.09,-2.57,0.995577,0.615197,-4.74,-0.193379,22.26
2005-02-12 00:00:00,2006-02-12 00:00:00,2005-02-15 00:00:00,2006-02-10 00:00:00,-13.04,69.96,-83.0,-1.190466,1.667166,6.39,0.649181,-19.43
2010-08-28 00:00:00,2011-08-28 00:00:00,2010-08-31 00:00:00,2011-08-26 00:00:00,-27.57,39.44,-67.01,-1.494578,0.893144,14.27,0.824959,-41.84
2004-03-03 00:00:00,2005-03-03 00:00:00,2004-03-04 00:00:00,2005-03-02 00:00:00,37.55,25.59,11.96,1.687874,0.712646,6.47,0.617687,31.08
2008-06-13 00:00:00,2009-06-13 00:00:00,2008-06-16 00:00:00,2009-06-12 00:00:00,26.29,-45.24,71.53,0.722761,-0.262721,-28.37,-0.509529,54.66
2023-04-11 00:00:00,2024-04-10 00:00:00,2023-04-12 00:00:00,2024-04-09 00:00:00,17.54,222.25,-204.71,0.969177,2.725549,29.11,2.298621,-11.57
2006-07-20 00:00:00,2007-07-20 00:00:00,2006-07-21 00:00:00,2007-07-19 00:00:00,3.06,156.61,-153.55,0.272448,2.340005,27.41,2.493301,-24.35
2022-06-28 00:00:00,2023-06-28 00:00:00,2022-06-29 00:00:00,2023-06-27 00:00:00,0.99,169.66,-168.67,0.140396,1.995482,16.55,0.893491,-15.56
2008-07-01 00:00:00,2009-07-01 00:00:00,2008-07-02 00:00:00,2009-06-30 00:00:00,0.63,-37.38,38.01,0.27046,-0.104271,-25.16,-0.410909,25.79
2009-01-20 00:00:00,2010-01-20 00:00:00,2009-01-21 00:00:00,2010-01-19 00:00:00,11.82,130.56,-118.74,0.541658,1.778816,40.06,1.475635,-28.24
2017-01-28 00:00:00,2018-01-28 00:00:00,2017-01-31 00:00:00,2018-01-26 00:00:00,29.8,123.74,-93.94,2.290143,2.213774,28.4,3.713917,1.4
2011-12-04 00:00:00,2012-12-03 00:00:00,2011-12-06 00:00:00,2012-11-30 00:00:00,-3.23,-21.05,17.82,-0.40689,-0.562089,15.0,1.12513,-18.23
2023-05-29 00:00:00,2024-05-28 00:00:00,2023-05-31 00:00:00,2024-05-24 00:00:00,21.83,181.5,-159.67,1.149856,2.619437,28.54,2.299322,-6.71
2013-03-26 00:00:00,2014-03-26 00:00:00,2013-03-27 00:00:00,2014-03-25 00:00:00,4.24,48.8,-44.56,1.549929,1.897783,21.69,1.791625,-17.45
2007-01-31 00:00:00,2008-01-31 00:00:00,2007-02-01 00:00:00,2008-01-30 00:00:00,16.1,21.73,-5.63,0.823673,0.644421,-4.99,-0.219038,21.09
2013-06-29 00:00:00,2014-06-29 00:00:00,2013-07-02 00:00:00,2014-06-27 00:00:00,-1.3,33.02,-34.32,-0.285952,1.435163,23.86,2.180107,-25.16
2021-06-29 00:00:00,2022-06-29 00:00:00,2021-06-30 00:00:00,2022-06-28 00:00:00,20.26,-20.05,40.31,0.841791,-0.099453,-9.81,-0.421924,30.07
2004-11-15 00:00:00,2005-11-15 00:00:00,2004-11-16 00:00:00,2005-11-14 00:00:00,-15.11,89.84,-104.95,-1.111084,1.916354,6.72,0.683323,-21.83
2012-05-27 00:00:00,2013-05-27 00:00:00,2012-05-30 00:00:00,2013-05-24 00:00:00,-1.99,17.73,-19.72,-0.255801,0.705808,28.25,2.087894,-30.24
2005-10-15 00:00:00,2006-10-15 00:00:00,2005-10-18 00:00:00,2006-10-13 00:00:00,-7.7,112.32,-120.02,-0.348148,1.847641,18.08,1.648311,-25.78
2022-08-16 00:00:00,2023-08-16 00:00:00,2022-08-17 00:00:00,2023-08-15 00:00:00,2.33,139.85,-137.52,0.247025,1.819543,5.5,0.383333,-3.17
2004-11-02 00:00:00,2005-11-02 00:00:00,2004-11-03 00:00:00,2005-11-01 00:00:00,-12.39,119.04,-131.43,-0.979435,2.217423,6.89,0.693746,-19.28
2009-09-14 00:00:00,2010-09-14 00:00:00,2009-09-15 00:00:00,2010-09-13 00:00:00,-3.17,-35.04,31.87,-0.082726,-0.693944,8.66,0.5378,-11.83
2020-08-20 00:00:00,2021-08-20 00:00:00,2020-08-21 00:00:00,2021-08-19 00:00:00,0.93,56.28,-55.35,0.138251,1.2752,31.5,1.929542,-30.57
2011-03-18 00:00:00,2012-03-17 00:00:00,2011-03-21 00:00:00,2012-03-16 00:00:00,-9.19,-17.79,8.6,-0.326616,-0.159162,10.41,0.553721,-19.6
2012-05-24 00:00:00,2013-05-24 00:00:00,2012-05-25 00:00:00,2013-05-23 00:00:00,-1.99,20.08,-22.07,-0.255287,0.769867,28.03,2.047174,-30.02
2020-12-19 00:00:00,2021-12-19 00:00:00,2020-12-22 00:00:00,2021-12-17 00:00:00,12.48,109.56,-97.08,0.958612,1.89486,26.89,1.945355,-14.41
2017-06-18 00:00:00,2018-06-18 00:00:00,2017-06-20 00:00:00,2018-06-15 00:00:00,28.27,69.33,-41.06,1.747082,1.618849,16.17,1.281543,12.1
2010-02-25 00:00:00,2011-02-25 00:00:00,2010-02-26 00:00:00,2011-02-24 00:00:00,-27.4,39.81,-67.21,-1.499294,0.91485,20.55,1.177077,-47.95
2007-10-23 00:00:00,2008-10-22 00:00:00,2007-10-24 00:00:00,2008-10-21 00:00:00,-2.26,-81.06,78.8,0.153766,-1.820636,-35.38,-1.199671,33.12
2019-09-27 00:00:00,2020-09-26 00:00:00,2019-09-30 00:00:00,2020-09-25 00:00:00,-53.93,196.45,-250.38,-2.235813,2.218663,12.91,0.537748,-66.84
2018-07-04 00:00:00,2019-07-04 00:00:00,2018-07-06 00:00:00,2019-07-03 00:00:00,42.14,-33.95,76.09,1.80481,-0.553575,10.63,0.740436,31.51
2013-06-08 00:00:00,2014-06-08 00:00:00,2013-06-11 00:00:00,2014-06-06 00:00:00,-1.3,36.95,-38.25,-0.285952,1.551706,22.21,1.915164,-23.51
2015-10-05 00:00:00,2016-10-04 00:00:00,2015-10-06 00:00:00,2016-10-03 00:00:00,-0.28,169.0,-169.28,-0.015062,2.977429,11.44,0.837046,-11.72
2010-10-05 00:00:00,2011-10-05 00:00:00,2010-10-06 00:00:00,2011-10-04 00:00:00,-36.23,19.67,-55.9,-1.683388,0.597927,-1.26,0.036786,-34.97
2001-01-02 00:00:00,2002-01-02 00:00:00,2001-01-03 00:00:00,2001-12-31 00:00:00,-26.23,241.98,-268.21,-0.071092,1.8781,-14.25,-0.622955,-11.98
2013-01-22 00:00:00,2014-01-22 00:00:00,2013-01-23 00:00:00,2014-01-21 00:00:00,4.24,35.21,-30.97,1.549929,1.519703,25.79,2.157431,-21.55
2019-11-22 00:00:00,2020-11-21 00:00:00,2019-11-25 00:00:00,2020-11-20 00:00:00,-53.17,137.15,-190.32,-2.14639,1.789804,15.58,0.604075,-68.75
2021-12-23 00:00:00,2022-12-23 00:00:00,2021-12-27 00:00:00,2022-12-22 00:00:00,9.58,-50.39,59.97,0.498245,-0.810362,-18.93,-0.754158,28.51
2018-10-01 00:00:00,2019-10-01 00:00:00,2018-10-02 00:00:00,2019-09-30 00:00:00,29.84,-38.99,68.83,1.294454,-0.654618,3.81,0.309149,26.03
2003-05-08 00:00:00,2004-05-07 00:00:00,2003-05-09 00:00:00,2004-05-06 00:00:00,-3.66,2.53,-6.19,0.12382,0.316611,21.17,1.596093,-24.83
2003-03-06 00:00:00,2004-03-05 00:00:00,2003-03-07 00:00:00,2004-03-04 00:00:00,-40.04,78.94,-118.98,-0.645517,1.220983,41.48,2.471956,-81.52
2015-12-12 00:00:00,2016-12-11 00:00:00,2015-12-15 00:00:00,2016-12-09 00:00:00,7.09,181.17,-174.08,0.908609,2.50902,12.86,0.97113,-5.77
2017-07-02 00:00:00,2018-07-02 00:00:00,2017-07-05 00:00:00,2018-06-29 00:00:00,16.68,66.07,-49.39,1.146885,1.574274,13.83,1.111311,2.85
2007-09-13 00:00:00,2008-09-12 00:00:00,2007-09-14 00:00:00,2008-09-11 00:00:00,73.95,-68.06,142.01,1.937892,-1.347011,-14.01,-0.648831,87.96
2007-03-07 00:00:00,2008-03-06 00:00:00,2007-03-08 00:00:00,2008-03-05 00:00:00,29.13,3.03,26.1,1.125973,0.32893,-3.16,-0.103681,32.29
2022-12-14 00:00:00,2023-12-14 00:00:00,2022-12-15 00:00:00,2023-12-13 00:00:00,0.19,183.8,-183.61,0.070529,2.359631,22.66,1.607611,-22.47
2020-12-06 00:00:00,2021-12-06 00:00:00,2020-12-08 00:00:00,2021-12-03 00:00:00,11.73,130.11,-118.38,1.407742,2.214281,24.22,1.823637,-12.49
2018-12-04 00:00:00,2019-12-04 00:00:00,2018-12-06 00:00:00,2019-12-03 00:00:00,22.75,31.7,-8.95,1.402067,0.869128,17.0,1.160252,5.75
2022-12-29 00:00:00,2023-12-29 00:00:00,2022-12-30 00:00:00,2023-12-28 00:00:00,-0.65,239.02,-239.67,-0.06145,2.783442,26.54,1.885206,-27.19
2020-11-14 00:00:00,2021-11-14 00:00:00,2020-11-17 00:00:00,2021-11-12 00:00:00,11.73,126.65,-114.92,1.407742,2.278929,31.4,2.345564,-19.67
2001-09-08 00:00:00,2002-09-08 00:00:00,2001-09-17 00:00:00,2002-09-06 00:00:00,195.14,-72.76,267.9,1.890103,-0.99471,-12.53,-0.451127,207.67
2022-11-17 00:00:00,2023-11-17 00:00:00,2022-11-18 00:00:00,2023-11-16 00:00:00,0.19,221.31,-221.12,0.070529,2.554462,15.48,1.084115,-15.29
2014-05-13 00:00:00,2015-05-13 00:00:00,2014-05-14 00:00:00,2015-05-12 00:00:00,1.06,17.06,-16.0,0.168677,0.716021,13.24,1.134864,-12.18
2013-06-15 00:00:00,2014-06-15 00:00:00,2013-06-18 00:00:00,2014-06-13 00:00:00,-1.3,38.37,-39.67,-0.285952,1.606699,19.49,1.731215,-20.79
2001-05-13 00:00:00,2002-05-13 00:00:00,2001-05-15 00:00:00,2002-05-10 00:00:00,14.87,-21.9,36.77,0.534306,0.0271,-14.99,-0.763082,29.86
2007-01-10 00:00:00,2008-01-10 00:00:00,2007-01-11 00:00:00,2008-01-09 00:00:00,8.93,24.67,-15.74,0.551677,0.703491,0.56,0.115983,8.37
2007-01-28 00:00:00,2008-01-28 00:00:00,2007-01-30 00:00:00,2008-01-25 00:00:00,14.15,21.67,-7.52,0.70991,0.644973,-5.11,-0.229068,19.26
2003-03-13 00:00:00,2004-03-12 00:00:00,2003-03-14 00:00:00,2004-03-11 00:00:00,-36.75,54.99,-91.74,-0.571771,0.999373,34.24,2.164595,-70.99
2020-10-25 00:00:00,2021-10-25 00:00:00,2020-10-27 00:00:00,2021-10-22 00:00:00,7.57,69.82,-62.25,0.818104,1.545641,35.86,2.404288,-28.29
2016-07-11 00:00:00,2017-07-11 00:00:00,2016-07-12 00:00:00,2017-07-10 00:00:00,15.79,192.75,-176.96,1.247555,2.382424,15.05,1.792416,0.74
2011-10-08 00:00:00,2012-10-07 00:00:00,2011-10-11 00:00:00,2012-10-05 00:00:00,-15.07,-9.03,-6.04,-1.303995,-0.076704,24.7,1.442921,-39.77
2019-03-03 00:00:00,2020-03-02 00:00:00,2019-03-05 00:00:00,2020-02-28 00:00:00,-8.46,73.15,-81.61,-0.855675,1.61613,8.19,0.652527,-16.65
2010-03-27 00:00:00,2011-03-27 00:00:00,2010-03-30 00:00:00,2011-03-25 00:00:00,7.06,5.67,1.39,0.654649,0.36268,14.06,0.835367,-7.0
2021-08-16 00:00:00,2022-08-16 00:00:00,2021-08-17 00:00:00,2022-08-15 00:00:00,18.9,-2.12,21.02,0.810722,0.262148,-2.05,0.002902,20.95
2021-04-08 00:00:00,2022-04-08 00:00:00,2021-04-09 00:00:00,2022-04-07 00:00:00,-14.94,68.23,-83.17,-0.838587,1.277274,10.49,0.741712,-25.43
2010-12-31 00:00:00,2011-12-31 00:00:00,2011-01-03 00:00:00,2011-12-30 00:00:00,-22.99,-12.39,-10.6,-1.577546,0.054675,0.85,0.15225,-23.84
2004-10-01 00:00:00,2005-10-01 00:00:00,2004-10-04 00:00:00,2005-09-30 00:00:00,-13.27,120.45,-133.72,-1.146926,2.171232,10.25,1.020594,-23.52
2023-08-13 00:00:00,2024-08-12 00:00:00,2023-08-15 00:00:00,2024-08-09 00:00:00,14.69,138.46,-123.77,1.354016,2.022034,22.03,1.697974,-7.34
2010-01-28 00:00:00,2011-01-28 00:00:00,2010-01-29 00:00:00,2011-01-27 00:00:00,-3.43,59.0,-62.43,-0.16865,1.190355,23.42,1.296384,-26.85
2009-06-29 00:00:00,2010-06-29 00:00:00,2009-06-30 00:00:00,2010-06-28 00:00:00,20.28,-1.68,21.96,1.107159,0.187815,19.18,1.054218,1.1
2000-10-20 00:00:00,2001-10-20 00:00:00,2000-10-23 00:00:00,2001-10-19 00:00:00,39.86,30.35,9.51,0.841043,0.773141,-22.66,-1.010864,62.52
2020-09-26 00:00:00,2021-09-26 00:00:00,2020-09-29 00:00:00,2021-09-24 00:00:00,5.94,67.13,-61.19,0.696187,1.507849,35.44,2.343982,-29.5
2019-12-21 00:00:00,2020-12-20 00:00:00,2019-12-24 00:00:00,2020-12-18 00:00:00,-52.47,122.85,-175.32,-2.105598,1.686351,17.07,0.643367,-69.54
2017-03-04 00:00:00,2018-03-04 00:00:00,2017-03-07 00:00:00,2018-03-02 00:00:00,8.88,140.34,-131.46,0.782736,2.358738,15.74,1.499396,-6.86
2017-07-08 00:00:00,2018-07-08 00:00:00,2017-07-11 00:00:00,2018-07-06 00:00:00,14.81,59.11,-44.3,1.13263,1.460154,15.85,1.253033,-1.04
2021-11-04 00:00:00,2022-11-04 00:00:00,2021-11-05 00:00:00,2022-11-03 00:00:00,10.71,-54.85,65.56,0.520878,-0.974733,-19.62,-0.827696,30.33
2017-09-21 00:00:00,2018-09-21 00:00:00,2017-09-22 00:00:00,2018-09-20 00:00:00,9.46,49.13,-39.67,0.808448,1.340044,19.3,1.48788,-9.84
2012-06-11 00:00:00,2013-06-11 00:00:00,2012-06-12 00:00:00,2013-06-10 00:00:00,11.37,17.48,-6.11,1.456999,0.70902,26.74,2.03402,-15.37
2006-05-31 00:00:00,2007-05-31 00:00:00,2006-06-01 00:00:00,2007-05-30 00:00:00,4.25,41.03,-36.78,0.324001,0.957778,21.43,1.976157,-17.18
2003-12-31 00:00:00,2004-12-30 00:00:00,2004-01-02 00:00:00,2004-12-29 00:00:00,34.08,-0.56,34.64,1.821111,0.314818,11.2,1.014609,22.88
2002-08-11 00:00:00,2003-08-11 00:00:00,2002-08-13 00:00:00,2003-08-08 00:00:00,-48.99,72.03,-121.02,-0.940874,1.051596,12.36,0.622897,-61.35
2011-01-09 00:00:00,2012-01-09 00:00:00,2011-01-11 00:00:00,2012-01-06 00:00:00,-21.23,-28.41,7.18,-1.58352,-0.330806,2.32,0.216196,-23.55
2009-11-12 00:00:00,2010-11-12 00:00:00,2009-11-13 00:00:00,2010-11-11 00:00:00,6.02,-7.01,13.03,0.440649,0.067038,13.16,0.784265,-7.14
2008-07-23 00:00:00,2009-07-23 00:00:00,2008-07-24 00:00:00,2009-07-22 00:00:00,9.31,11.24,-1.93,0.433385,0.535007,-21.82,-0.31398,31.13
2016-07-05 00:00:00,2017-07-05 00:00:00,2016-07-06 00:00:00,2017-07-03 00:00:00,15.33,194.06,-178.73,1.745077,2.393218,17.87,2.076446,-2.54
2011-03-30 00:00:00,2012-03-29 00:00:00,2011-03-31 00:00:00,2012-03-28 00:00:00,-23.3,-17.88,-5.42,-1.835181,-0.174735,8.17,0.462234,-31.47
2013-08-03 00:00:00,2014-08-03 00:00:00,2013-08-06 00:00:00,2014-08-01 00:00:00,-1.3,23.47,-24.77,-0.285948,1.052574,15.64,1.474344,-16.94
2007-07-20 00:00:00,2008-07-19 00:00:00,2007-07-23 00:00:00,2008-07-18 00:00:00,32.67,-61.93,94.6,1.009595,-1.104948,-16.53,-0.8056,49.2
2004-04-08 00:00:00,2005-04-08 00:00:00,2004-04-12 00:00:00,2005-04-07 00:00:00,25.23,-9.45,34.68,1.370467,0.155631,5.88,0.589476,19.35
2023-11-26 00:00:00,2024-11-25 00:00:00,2023-11-28 00:00:00,2024-11-22 00:00:00,38.99,196.93,-157.94,1.795135,2.368483,32.67,2.406121,6.32
2023-05-23 00:00:00,2024-05-22 00:00:00,2023-05-24 00:00:00,2024-05-21 00:00:00,21.83,212.45,-190.62,1.147542,2.56766,31.13,2.460834,-9.3
2017-04-05 00:00:00,2018-04-05 00:00:00,2017-04-06 00:00:00,2018-04-04 00:00:00,25.5,125.26,-99.76,1.930549,2.145365,14.08,1.190227,11.42
2004-10-20 00:00:00,2005-10-20 00:00:00,2004-10-21 00:00:00,2005-10-19 00:00:00,-8.13,124.64,-132.77,-0.664684,2.235519,9.84,0.965317,-17.97
2009-12-18 00:00:00,2010-12-18 00:00:00,2009-12-21 00:00:00,2010-12-17 00:00:00,-5.87,-17.51,11.64,-0.311779,-0.231245,13.84,0.814968,-19.71
2013-07-06 00:00:00,2014-07-06 00:00:00,2013-07-09 00:00:00,2014-07-03 00:00:00,-1.3,34.98,-36.28,-0.285948,1.501399,22.39,2.071874,-23.69
2010-09-27 00:00:00,2011-09-27 00:00:00,2010-09-28 00:00:00,2011-09-26 00:00:00,-13.71,15.46,-29.17,-1.269513,0.532199,3.38,0.269347,-17.09
2001-03-02 00:00:00,2002-03-02 00:00:00,2001-03-05 00:00:00,2002-03-01 00:00:00,99.36,154.27,-54.91,1.529487,1.612726,-7.65,-0.26708,107.01
2017-12-20 00:00:00,2018-12-20 00:00:00,2017-12-21 00:00:00,2018-12-19 00:00:00,19.82,-29.09,48.91,0.967852,-0.460125,-4.87,-0.239248,24.69
2002-07-24 00:00:00,2003-07-24 00:00:00,2002-07-25 00:00:00,2003-07-23 00:00:00,-47.2,43.23,-90.43,-0.706137,0.85311,20.17,0.873255,-67.37
2011-11-19 00:00:00,2012-11-18 00:00:00,2011-11-22 00:00:00,2012-11-16 00:00:00,4.48,-24.54,29.02,0.534333,-0.672643,16.86,1.178534,-12.38
2003-06-09 00:00:00,2004-06-08 00:00:00,2003-06-10 00:00:00,2004-06-07 00:00:00,38.52,-13.09,51.61,1.870182,-0.012634,17.39,1.366301,21.13
2005-06-07 00:00:00,2006-06-07 00:00:00,2005-06-08 00:00:00,2006-06-06 00:00:00,6.85,63.62,-56.77,0.62625,1.584334,7.62,0.779707,-0.77
2021-10-28 00:00:00,2022-10-28 00:00:00,2021-10-29 00:00:00,2022-10-27 00:00:00,12.78,-48.42,61.2,0.573435,-0.73959,-16.01,-0.648044,28.79
